---------- Pre-processing ----------

file: 1 || word: Poor
file: 10 || word: With
file: 10 || word: GDP
file: 10 || word: Prasanna,
file: 10 || word: ICICI
file: 10 || word: Securities
file: 10 || word: Primary
file: 10 || word: Dealership.
file: 10 || word: Once
file: 10 || word: Another
file: 10 || word: CSO
file: 10 || word: Modi
file: 10 || word: GDP
file: 10 || word: Thus
file: 10 || word: GDP
file: 10 || word: SBI
file: 10 || word: Group
file: 10 || word: Chief
file: 10 || word: Economic
file: 10 || word: Adviser
file: 10 || word: Soumya
file: 10 || word: Kanti
file: 10 || word: Ghosh
file: 10 || word: Government
file: 10 || word: December,
file: 10 || word: March
file: 10 || word: June
file: 10 || word: GST
file: 10 || word: Based
file: 10 || word: Policymakers
file: 10 || word: Typically,
file: 10 || word: GDP
file: 10 || word: Central
file: 10 || word: Statistics
file: 10 || word: Office
file: 10 || word: Centre
file: 11 || word: Thursday
file: 11 || word: GDP
file: 11 || word: With
file: 11 || word: GDP
file: 11 || word: Once
file: 11 || word: Prasanna,
file: 11 || word: ICICI
file: 11 || word: Securities
file: 11 || word: Primary
file: 11 || word: Dealership.
file: 11 || word: Another
file: 11 || word: CSO
file: 11 || word: Modi
file: 11 || word: Government
file: 11 || word: December,
file: 11 || word: March
file: 11 || word: June
file: 11 || word: GST
file: 11 || word: GDP
file: 11 || word: Thus
file: 11 || word: GDP
file: 11 || word: SBI
file: 11 || word: Group
file: 11 || word: Chief
file: 11 || word: Economic
file: 11 || word: Adviser
file: 11 || word: Soumya
file: 11 || word: Kanti
file: 11 || word: Ghosh
file: 11 || word: Based
file: 11 || word: Policymakers
file: 11 || word: Typically,
file: 11 || word: GDP
file: 11 || word: Central
file: 11 || word: Statistics
file: 11 || word: Office
file: 11 || word: Centre
file: 23 || word: New
file: 23 || word: Feb.
file: 23 || word: Martin
file: 23 || word: Luther
file: 23 || word: King,
file: 23 || word: Earlier
file: 23 || word: Congress
file: 23 || word: Rahul
file: 23 || word: Gandhi
file: 23 || word: Martin
file: 23 || word: Luther
file: 23 || word: King,
file: 23 || word: American
file: 23 || word: (MIG
file: 23 || word: Congress
file: 23 || word: With
file: 23 || word: Gandhi
file: 23 || word: MIG
file: 23 || word: Narendra
file: 23 || word: Modi
file: 23 || word: Piyush
file: 23 || word: Goel
file: 23 || word: But
file: 23 || word: Gandhi's
file: 23 || word: (UBI).
file: 23 || word: UBI
file: 23 || word: What
file: 23 || word: Gandhi
file: 23 || word: Guy
file: 23 || word: Standing,
file: 23 || word: Basic
file: 23 || word: Income:
file: 23 || word: How
file: 23 || word: Can
file: 23 || word: Make
file: 23 || word: Happen:
file: 23 || word: "A
file: 23 || word: Let's
file: 23 || word: MIG
file: 23 || word: All
file: 23 || word: So,
file: 23 || word: MIG
file: 23 || word: MIG
file: 23 || word: There
file: 23 || word: Uttar
file: 23 || word: Pradesh
file: 23 || word: Chart
file: 23 || word: This
file: 23 || word: Uttar
file: 23 || word: Pradesh,
file: 23 || word: Among
file: 23 || word: What
file: 23 || word: States
file: 23 || word: But
file: 23 || word: This
file: 23 || word: Indian
file: 23 || word: For
file: 23 || word: Economic
file: 23 || word: Survey
file: 23 || word: "Uttar
file: 23 || word: Pradesh's
file: 23 || word: UP);
file: 23 || word: So,
file: 23 || word: Uttar
file: 23 || word: Pradesh,
file: 23 || word: Also,
file: 23 || word: Given
file: 23 || word: MIG
file: 23 || word: Standing
file: 23 || word: "A
file: 23 || word: But
file: 23 || word: MIG
file: 23 || word: MIG
file: 23 || word: Chances
file: 23 || word: How
file: 23 || word: Also,
file: 23 || word: MIG
file: 23 || word: This
file: 23 || word: Standing
file: 23 || word: How
file: 23 || word: Using
file: 23 || word: Type
file: 23 || word: II
file: 23 || word: Hence,
file: 23 || word: Other
file: 23 || word: But
file: 23 || word: This
file: 23 || word: UBI
file: 23 || word: Pranab
file: 23 || word: Bardhan,
file: 23 || word: University
file: 23 || word: UBI
file: 23 || word: UBI
file: 23 || word: This
file: 23 || word: MIG
file: 23 || word: Show
file: 23 || word: Like
file: 23 || word: MIG
file: 23 || word: Given
file: 23 || word: MIG
file: 23 || word: Having
file: 23 || word: Congress
file: 23 || word: Economic
file: 23 || word: Survey
file: 23 || word: (GDP).
file: 23 || word: Considering
file: 23 || word: GDP
file: 23 || word: Given
file: 23 || word: MIG
file: 23 || word: UBI,
file: 23 || word: Praveen
file: 23 || word: Chakravarty,
file: 23 || word: Congress
file: 23 || word: MIG
file: 23 || word: This
file: 23 || word: Congress
file: 23 || word: MIG
file: 23 || word: UBI
file: 23 || word: Let's
file: 23 || word: Chart
file: 23 || word: GDP.
file: 23 || word: Even
file: 23 || word: Any
file: 23 || word: Cutting
file: 23 || word: Moreover,
file: 23 || word: Food
file: 23 || word: Corporation
file: 23 || word: (FCI)
file: 23 || word: (MSP),
file: 23 || word: (PDS).
file: 23 || word: FCI
file: 23 || word: FCI
file: 23 || word: PDS
file: 23 || word: Will
file: 23 || word: FCI
file: 23 || word: Will
file: 23 || word: PDS
file: 23 || word: There
file: 23 || word: PDS
file: 23 || word: Will
file: 23 || word: These
file: 23 || word: Also,
file: 23 || word: MGNREGS
file: 23 || word: (Mahatma
file: 23 || word: Gandhi
file: 23 || word: National
file: 23 || word: Rural
file: 23 || word: Employment
file: 23 || word: Guarantee
file: 23 || word: Scheme),
file: 23 || word: Along
file: 23 || word: Statement
file: 23 || word: Revenue
file: 23 || word: Impact
file: 23 || word: Tax
file: 23 || word: Incentives
file: 23 || word: Central
file: 23 || word: Tax
file: 23 || word: System.
file: 23 || word: This
file: 23 || word: Statement
file: 23 || word: Revenue
file: 23 || word: Foregone.
file: 23 || word: For
file: 23 || word: HUF
file: 23 || word: When
file: 23 || word: While,
file: 23 || word: Then
file: 23 || word: Vijay
file: 23 || word: Joshi,
file: 23 || word: Reader
file: 23 || word: Emeritus
file: 23 || word: Economics,
file: 23 || word: University
file: 23 || word: Long
file: 23 || word: Road
file: 23 || word: GDP.
file: 23 || word: MIG
file: 23 || word: Also,
file: 23 || word: Air
file: 23 || word: Some
file: 23 || word: One
file: 23 || word: Joshi
file: 23 || word: Rajesh
file: 23 || word: Jain,
file: 23 || word: This
file: 23 || word: Other
file: 23 || word: Wealth
file: 23 || word: Some
file: 23 || word: While
file: 23 || word: Joshi
file: 23 || word: GDP.
file: 23 || word: Financially,
file: 23 || word: But
file: 23 || word: All
file: 23 || word: MIG
file: 23 || word: MIG
file: 23 || word: Published
file: 23 || word: HT
file: 23 || word: Digital
file: 23 || word: Content
file: 23 || word: Services
file: 23 || word: MINT.
file: 23 || word: For
file: 23 || word: Editor
file: 24 || word: Analysts
file: 24 || word: Thursday
file: 24 || word: Economist
file: 24 || word: Dr.
file: 24 || word: Fazal
file: 24 || word: Rehman
file: 24 || word: Radio
file: 24 || word: Affairs'
file: 24 || word: Moreover
file: 24 || word: Economist
file: 24 || word: Mirza
file: 24 || word: Ikhtiar
file: 24 || word: Baig
file: 24 || word: Economist
file: 24 || word: Dr.
file: 24 || word: Noor
file: 24 || word: Fatima
file: 24 || word: CPEC,
file: 24 || word: She
file: 24 || word: Economist
file: 24 || word: Economist
file: 24 || word: Dr.
file: 24 || word: Ishtiaq
file: 24 || word: Baig
file: 24 || word: Chairman,
file: 24 || word: Economic
file: 24 || word: Forum
file: 24 || word: Humayun
file: 24 || word: Iqbal
file: 24 || word: Shami
file: 24 || word: PTI
file: 24 || word: Ease
file: 24 || word: Doing
file: 24 || word: Business
file: 24 || word: Ease
file: 24 || word: Doing
file: 24 || word: Business
file: 25 || word: Budget
file: 25 || word: One
file: 25 || word: Although
file: 25 || word: While
file: 25 || word: Brexit,
file: 25 || word: Indian
file: 25 || word: Therefore,
file: 25 || word: Modi
file: 25 || word: February
file: 25 || word: According
file: 25 || word: Crisil
file: 25 || word: Hence,
file: 25 || word: Economic
file: 25 || word: Survey
file: 25 || word: Finance
file: 25 || word: Minister
file: 25 || word: Arun
file: 25 || word: Jaitley,
file: 25 || word: Companies
file: 25 || word: However,
file: 25 || word: Many
file: 25 || word: Bharatmala,
file: 25 || word: Sagarmala,
file: 25 || word: Pradhan
file: 25 || word: Mantri
file: 25 || word: Gram
file: 25 || word: Sadak
file: 25 || word: Yojana,
file: 25 || word: Smart
file: 25 || word: City
file: 25 || word: AMRUT
file: 25 || word: Madan
file: 25 || word: Sabnavis,
file: 25 || word: Chief
file: 25 || word: Economist,
file: 25 || word: CARE
file: 25 || word: Ratings,
file: 25 || word: Financial
file: 25 || word: Express
file: 25 || word: Online
file: 25 || word: NPA
file: 25 || word: Sujan
file: 25 || word: Hajra,
file: 25 || word: Chief
file: 25 || word: Economist,
file: 25 || word: Anand
file: 25 || word: Rathi,
file: 25 || word: Rythu
file: 25 || word: Bandhu
file: 25 || word: Scheme
file: 25 || word: This
file: 25 || word: Further,
file: 25 || word: GST
file: 26 || word: THE
file: 26 || word: EU's
file: 26 || word: Brexit
file: 26 || word: German
file: 26 || word: They
file: 26 || word: Irish
file: 26 || word: Ifo
file: 26 || word: Institute
file: 26 || word: EU's
file: 26 || word: EU
file: 26 || word: March
file: 26 || word: 'In
file: 26 || word: Can
file: 26 || word: EU
file: 26 || word: 'We
file: 26 || word: Government
file: 26 || word: EU
file: 26 || word: Commission
file: 26 || word: 'Since
file: 26 || word: UK
file: 26 || word: EU
file: 26 || word: One
file: 26 || word: European
file: 26 || word: Meanwhile,
file: 26 || word: Twitter
file: 26 || word: Donald
file: 26 || word: Tusk
file: 26 || word: Theresa
file: 26 || word: May
file: 26 || word: Tory
file: 26 || word: James
file: 26 || word: Cleverly
file: 26 || word: European
file: 26 || word: Council
file: 26 || word: President's
file: 26 || word: Liz
file: 26 || word: Truss,
file: 26 || word: Chief
file: 26 || word: Secretary
file: 26 || word: Treasury,
file: 26 || word: 'On
file: 26 || word: Tuesday
file: 26 || word: Parliament
file: 26 || word: Prime
file: 26 || word: Minister's
file: 26 || word: Over
file: 26 || word: CREDIT:
file: 26 || word: Claire
file: 26 || word: Ellicott
file: 26 || word: Political
file: 26 || word: Correspondent
file: 27 || word: THE
file: 27 || word: EU's
file: 27 || word: Brexit
file: 27 || word: German
file: 27 || word: They
file: 27 || word: Irish
file: 27 || word: Ifo
file: 27 || word: Institute
file: 27 || word: EU's
file: 27 || word: EU
file: 27 || word: March
file: 27 || word: 'In
file: 27 || word: Can
file: 27 || word: EU
file: 27 || word: 'We
file: 27 || word: Government
file: 27 || word: EU
file: 27 || word: Commission
file: 27 || word: European
file: 27 || word: Commission
file: 27 || word: 'Since
file: 27 || word: EU
file: 27 || word: One
file: 27 || word: European
file: 27 || word: EU
file: 27 || word: Meanwhile,
file: 27 || word: Twitter
file: 27 || word: Donald
file: 27 || word: Tusk
file: 27 || word: Theresa
file: 27 || word: May
file: 27 || word: Brexit
file: 27 || word: Tory
file: 27 || word: James
file: 27 || word: Cleverly
file: 27 || word: European
file: 27 || word: Council
file: 27 || word: President's
file: 27 || word: Liz
file: 27 || word: Truss,
file: 27 || word: Chief
file: 27 || word: Secretary
file: 27 || word: Treasury,
file: 27 || word: 'On
file: 27 || word: Tuesday
file: 27 || word: Parliament
file: 27 || word: Prime
file: 27 || word: Minister's
file: 27 || word: Over
file: 27 || word: Tusk
file: 27 || word: Prime
file: 27 || word: Minister
file: 27 || word: 'The
file: 27 || word: Withdrawal
file: 27 || word: Agreement
file: 27 || word: CREDIT:
file: 27 || word: Claire
file: 27 || word: Ellicott
file: 27 || word: Political
file: 27 || word: Correspondent
file: 28 || word: THE
file: 28 || word: EU's
file: 28 || word: Brexit
file: 28 || word: German
file: 28 || word: They
file: 28 || word: Irish
file: 28 || word: Ifo
file: 28 || word: Institute
file: 28 || word: EU's
file: 28 || word: EU
file: 28 || word: March
file: 28 || word: 'In
file: 28 || word: Can
file: 28 || word: EU
file: 28 || word: 'We
file: 28 || word: Government
file: 28 || word: EU
file: 28 || word: Commission
file: 28 || word: 'Since
file: 28 || word: EU
file: 28 || word: One
file: 28 || word: European
file: 28 || word: Meanwhile,
file: 28 || word: Twitter
file: 28 || word: Donald
file: 28 || word: Tusk
file: 28 || word: Theresa
file: 28 || word: May
file: 28 || word: Tory
file: 28 || word: James
file: 28 || word: Cleverly
file: 28 || word: European
file: 28 || word: Council
file: 28 || word: President's
file: 28 || word: Liz
file: 28 || word: Truss,
file: 28 || word: Chief
file: 28 || word: Secretary
file: 28 || word: Treasury,
file: 28 || word: 'On
file: 28 || word: Tuesday
file: 28 || word: Parliament
file: 28 || word: Prime
file: 28 || word: Minister's
file: 28 || word: Over
file: 28 || word: CREDIT:
file: 28 || word: Claire
file: 28 || word: Ellicott
file: 28 || word: Political
file: 28 || word: Correspondent
file: 29 || word: THE
file: 29 || word: EU's
file: 29 || word: Brexit
file: 29 || word: German
file: 29 || word: Brussels
file: 29 || word: They
file: 29 || word: Irish
file: 29 || word: Ifo
file: 29 || word: Institute
file: 29 || word: EU's
file: 29 || word: EU
file: 29 || word: March
file: 29 || word: 'In
file: 29 || word: Can
file: 29 || word: EU
file: 29 || word: 'We
file: 29 || word: UK
file: 29 || word: Government
file: 29 || word: EU
file: 29 || word: Commission
file: 29 || word: European
file: 29 || word: Commission
file: 29 || word: 'Since
file: 29 || word: EU
file: 29 || word: One
file: 29 || word: European
file: 29 || word: EU
file: 29 || word: Meanwhile,
file: 29 || word: Twitter
file: 29 || word: Donald
file: 29 || word: Tusk
file: 29 || word: Theresa
file: 29 || word: May
file: 29 || word: Brexit
file: 29 || word: Tory
file: 29 || word: James
file: 29 || word: Cleverly
file: 29 || word: European
file: 29 || word: Council
file: 29 || word: President's
file: 29 || word: Liz
file: 29 || word: Truss,
file: 29 || word: Chief
file: 29 || word: Secretary
file: 29 || word: Treasury,
file: 29 || word: 'On
file: 29 || word: Tuesday
file: 29 || word: Parliament
file: 29 || word: Prime
file: 29 || word: Minister's
file: 29 || word: Over
file: 29 || word: Tusk
file: 29 || word: Prime
file: 29 || word: Minister
file: 29 || word: 'The
file: 29 || word: Withdrawal
file: 29 || word: Agreement
file: 29 || word: CREDIT:
file: 29 || word: Claire
file: 29 || word: Ellicott
file: 29 || word: Political
file: 29 || word: Correspondent
file: 30 || word: October
file: 30 || word: December
file: 30 || word: Growth
file: 30 || word: Bert
file: 30 || word: Colijn,
file: 30 || word: ING,
file: 30 || word: "Hopes
file: 30 || word: GDP
file: 30 || word: Growth
file: 30 || word: International
file: 30 || word: Monetary
file: 30 || word: Fund
file: 30 || word: Growth
file: 30 || word: Although
file: 30 || word: German
file: 30 || word: Changes
file: 30 || word: German
file: 30 || word: Fabio
file: 30 || word: Balboni,
file: 30 || word: HSBC's
file: 30 || word: European
file: 30 || word: European
file: 30 || word: Central
file: 30 || word: Bank,
file: 30 || word: Unemployment
file: 30 || word: Joblessness
file: 30 || word: November.
file: 30 || word: CREDIT:
file: 30 || word: Philip
file: 30 || word: Aldrick
file: 30 || word: Economics
file: 30 || word: Editor
file: 31 || word: Are
file: 31 || word: Brexiteers
file: 31 || word: EU
file: 31 || word: This
file: 31 || word: Siemens
file: 31 || word: Alstom
file: 31 || word: EU's
file: 31 || word: Competition
file: 31 || word: Commission
file: 31 || word: Siemens
file: 31 || word: Alstom
file: 31 || word: CRRC.
file: 31 || word: There
file: 31 || word: CRRC
file: 31 || word: Chinese
file: 31 || word: But
file: 31 || word: Margrethe
file: 31 || word: Vestager,
file: 31 || word: European
file: 31 || word: She
file: 31 || word: European
file: 31 || word: Monopoly
file: 31 || word: Theory
file: 31 || word: Supernormal
file: 31 || word: One
file: 31 || word: Adam
file: 31 || word: Smith's
